,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
651,GEOMETRIC_CENTER,"Seksyen 19 Petaling Jaya, 46300 Petaling Jaya, Selangor, Malaysia",ChIJd4C9vVpJzDERwH4OJoatGug,THE IVORY DUPLEX SIGNATURE SUITES @ SS2 PJ,3.1215572,101.6280994,1,46300,OK,"establishment,point_of_interest"
652,ROOFTOP,"Lower Ground, Concourse Level, Kuala Lumpur City Centre, 50088 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJH5xmLdE3zDERVpCKfNH9Op4,KARAJAYA'S JALAN IPOH SENTUL TWIN TOWER PROJECT,3.1578931,101.7119808,1,50088,OK,"establishment,point_of_interest,tourist_attraction"
653,GEOMETRIC_CENTER,"Cyberjaya, 47100 Cyberjaya, Selangor, Malaysia",ChIJ97kJbSy0zTERmokJW9ObZjE,V'Point Residence @ Cyberjaya,2.9607631,101.65671,2,47100,OK,"establishment,point_of_interest"
654,APPROXIMATE,"Shah Alam, Selangor, Malaysia",ChIJx70qk4tNzDERxZGwq4XgZW4,EMPORIA @ SHAH ALAM,3.073281,101.518461,1,,OK,"locality,political"
655,ROOFTOP,"360, Jalan Tun Razak, Taman U Thant, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJc51XDnA3zDERKPSkKRzOSpI,THE LINC @ JALAN TUN RAZAK FUTURE PROJECT,3.1592548,101.7209746,1,50400,OK,"establishment,point_of_interest,shopping_mall"
656,GEOMETRIC_CENTER,"Aria Rimba, Seksyen U10, 40170 Shah Alam, Selangor, Malaysia",ChIJh-7xnwVRzDERyM2qKey28IQ,"ARIA RIMBA @ SEKSYEN U10, SHAH ALAM",3.1240353,101.5018698,1,40170,OK,"establishment,point_of_interest"
657,ROOFTOP,"112 S 17th St, Parsons, KS 67357, USA",ChIJ4fwjeY8auIcRaMW96egCnPg,property planning,37.3401235,-95.2604169,1,67357,OK,"establishment,local_government_office,point_of_interest"
658,,,,I Bought An Apartment To Rent Out On Airbnb,,,0,,ZERO_RESULTS,
659,ROOFTOP,"27, Jalan Kasipillay, Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJxYWIqWxIzDERLXEQafRFTG8,COURT 28 @ OFF JALAN IPOH,3.1761065,101.6831701,1,51200,OK,"establishment,lodging,point_of_interest"
660,GEOMETRIC_CENTER,"43000 Cheras, Selangor, Malaysia",ChIJIWgFP6_MzTERHbIKCk9MR4c,"PALM HILL RESIDENCE, SUNGAI LONG NEW CONDO",3.0238406,101.8048673,1,43000,OK,"establishment,point_of_interest"
661,APPROXIMATE,"Wangsa Maju, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJjQZnNSU4zDERwFV7RVXgPLc,MCL LAND'S WANGSA MAJU PROJECT,3.203764,101.7367351,1,53300,OK,"political,sublocality,sublocality_level_1"
662,GEOMETRIC_CENTER,"Precinct 6, 62000 Putrajaya, Malaysia",ChIJFewlN5-3zTERWKNt55S7q34,ANTARA RESIDENCE @ PUTRAJAYA,2.8950789,101.666424,2,62000,OK,"establishment,point_of_interest"
663,ROOFTOP,"1020, Jalan Sultan Ismail, Kampung Baru, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJO0LgEis2zDERfvU60Oniy5s,FACE @ Platinum Suite near KLCC,3.158704,101.7040766,1,50250,OK,"establishment,lodging,point_of_interest"
664,ROOFTOP,"10, Persiaran Hampshire, Hampshire Park, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJW61rkdo3zDERTTwc3jV0Saw,2 Hampshire KLCC,3.1617803,101.7163094,1,50450,OK,"establishment,point_of_interest"
665,GEOMETRIC_CENTER,"No. 85-87, Jalan 1/62D, Medan Putra Business Centre, Wilayah Persekutuan, Villa Manja Sunway Spk Damansara, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJv-rqlqdIzDERBseoFDe1lmI,SRI MELINGER'S BANDAR MENJALARA PROJECT,3.190613,101.629027,1,52200,OK,"establishment,point_of_interest"
666,APPROXIMATE,"Section 17, Shah Alam, Selangor, Malaysia",ChIJ_bC4M7hSzDER65Kk-ELvuwg,PERTIWI SQUARE @ SECTION 17 PETALING JAYA,3.046361,101.5058311,1,,OK,"political,sublocality,sublocality_level_1"
667,GEOMETRIC_CENTER,"68000 Ampang Jaya, Selangor, Malaysia",ChIJpwqGza05zDERunjRRHYCgII,"THE HILL @ KEMENSAH, AMPANG",3.2219722,101.7573471,1,68000,OK,"establishment,point_of_interest"
668,GEOMETRIC_CENTER,"Ground Floor, Menara Hap Seng 2, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJsXHAXtU3zDERRiWy7ZQ3dUE,HAP SENG LAND'S 44-STOREY KLCC NEW PROJECT,3.1521656,101.7067876,1,50250,OK,"establishment,general_contractor,point_of_interest"
669,APPROXIMATE,"Puchong, Selangor, Malaysia",ChIJi0UAh4W0zTER_2aPWPbwUAQ,MATRIX CONCEPT'S PUCHONG LAND ,3.0327152,101.618802,1,,OK,"locality,political"
670,,,,Buying house price higher than selling,,,0,,ZERO_RESULTS,
671,GEOMETRIC_CENTER,"No 1, Jalan CH5A, Canary Residensi, Taman Cheras Hartamas, 43200 Cheras, Selangor, Malaysia",ChIJGzO2BrU1zDER2j5Co4l8ugc,Canary Residence @ Cheras Hartamas,3.0892872,101.7505808,1,43200,OK,"establishment,point_of_interest"
672,ROOFTOP,"Lot 1F - 03, 8, Jalan Kiara, Mont Kiara, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJYzD6n89JzDERkQ0yOGPCajk,KIARA MAISON  @ MONT KIARA,3.1665897,101.6520559,1,50480,OK,"establishment,food,point_of_interest,restaurant"
673,ROOFTOP,"27-1, Jalan Raja Muda Musa, Kampung Baru, 50300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ149mjydIzDERZn-nm1qr-3k,Legasi Residen Kampong Bharu,3.1629232,101.7060749,1,50300,OK,"establishment,general_contractor,point_of_interest"
674,GEOMETRIC_CENTER,"Jalan Saville, 47130, 47100 Puchong, Selangor, Malaysia",ChIJjRMfCQC0zTERTMdIJt_pgl0,"SAVILLE D'LAKE, PUCHONG",2.9582326,101.616629,1,47100,OK,"establishment,point_of_interest"
675,APPROXIMATE,"Bandar Sri Damansara, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJc2EjMP5FzDER8dgt264dnlM,DK GROUP'S SRI DAMANSARA PROJECT,3.1925945,101.6104999,1,,OK,"political,sublocality,sublocality_level_1"
676,,,,Looking for completed project ,,,0,,ZERO_RESULTS,
677,GEOMETRIC_CENTER,"Jalan Cheras Hartamas, Taman Cheras Hartamas, 43200 Cheras, Selangor, Malaysia",ChIJ_Vq0NmlKzDERkIMGBapNKsg,Aster Residence Cheras,3.0806025,101.7452555,1,43200,OK,"establishment,point_of_interest"
678,ROOFTOP,"Platinum Suites Gallery Lot 129, Jalan Cendana, Off, Jalan Sultan Ismail, Kampung Baru, 50250 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJI3qetilIzDER7A5JDfveg8I,PLATINUM SUITES KUALA LUMPUR ,3.1577341,101.7043581,1,50250,OK,"establishment,general_contractor,lodging,point_of_interest"
679,APPROXIMATE,"Metro Prima, 52100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ35pfkUBGzDERuup-yz1DT3Y,ARMARI RESIDENCES @ METRO PRIMA KEPONG,3.213144,101.6425249,1,52100,OK,"political,sublocality,sublocality_level_1"
680,,,,Looking for completed project with high rebate,,,0,,ZERO_RESULTS,
681,,,,MALAYSIA MIGHT INCREASE PRICE FLOOR FOR FOREIGNERS,,,0,,ZERO_RESULTS,
682,,,,Your own stay home choice,,,0,,ZERO_RESULTS,
683,ROOFTOP,"1037 Vermont St, Lawrence, KS 66044, USA",ChIJayEJ_09vv4cRVIBnN6hssOs,Property location,38.9640521,-95.2374576,2,66044,OK,"establishment,point_of_interest"
684,APPROXIMATE,"Klang, Selangor, Malaysia",ChIJz4H-T0xTzDERFEXVL3f1Yes,SYMPHONY CITI @ OLD KLANG ROAD,3.044917,101.4455621,1,,OK,"locality,political"
685,ROOFTOP,"95 James Way #113, Southampton, PA 18966, USA",ChIJFSf3nI2uxokR-AmsZOe_Jxc,Positive Cash Flow,40.1643187,-75.05644319999999,1,18966,OK,"establishment,finance,point_of_interest"
686,,,,Need opinion,,,0,,ZERO_RESULTS,
687,GEOMETRIC_CENTER,"D'alpinia,, D'alpinia, 47120 Puchong, Selangor, Malaysia",ChIJU-0Knka0zTERa_3wOSUgI_k,ANDANA @ D'ALPINIA PUCHONG ,2.9800059,101.645995,1,47120,OK,"establishment,point_of_interest"
688,GEOMETRIC_CENTER,"Kampung Sungai Buah, Dengkil, Selangor, Malaysia",ChIJtzUhQznGzTERPAzld-G1GRc,Calling out for all Emville Golf Resort landholder,2.862568,101.7661392,1,,OK,"establishment,point_of_interest"
689,ROOFTOP,"Level 8, Uptown 1, 1, Jalan SS 21/58, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",ChIJ3zZqyjZJzDER3HSd6538Hco,PARAMOUNT CORP'S ASIA JAYA SEC 14 PETALING JAYA,3.136969,101.622452,1,47400,OK,"establishment,general_contractor,point_of_interest"
690,,,,symphony height,,,0,,ZERO_RESULTS,
691,GEOMETRIC_CENTER,"Jalan Jubilee, Pudu, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ9Qy4lWhLzDERgHxyIvrM0Jc,LEGASI JUBILEE,3.128871,101.7095732,1,55200,OK,"establishment,point_of_interest,real_estate_agency"
692,GEOMETRIC_CENTER,"Taman Damai Jaya, 43200 Balakong, Selangor, Malaysia",ChIJF0Mu3vE0zDERNbUjseIv5TU,CHOON TIAN'S JALAN SUNGAI BESI PROJECT,3.0623398,101.7680175,1,43200,OK,"establishment,general_contractor,point_of_interest"
693,APPROXIMATE,"Bandar Sungai Long, 43200 Kajang, Selangor, Malaysia",ChIJQcKfqlgzzDERTFkL8qFj3r0,SHL-MARUBENI SG LONG CONDOMINIUMS,3.0418032,101.7930748,1,43200,OK,"political,sublocality,sublocality_level_1"
694,APPROXIMATE,"Bandar Kinrara, 47180 Puchong, Selangor, Malaysia",ChIJUVMv2zxLzDERWRTaO72rXbY,Kinrara landed,3.050629,101.649001,1,47180,OK,"political,sublocality,sublocality_level_1"
695,GEOMETRIC_CENTER,"Plaza OSK, Jalan Ampang, Hampshire Park, 50450 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJQVR_C9A3zDERbOZbLsptrWk,OSK PROPERTY'S KLCC JALAN AMPANG PROJECT,3.1609465,101.7170445,1,50450,OK,"establishment,general_contractor,point_of_interest"
696,GEOMETRIC_CENTER,"Jalan Makmur, Taman Sri Gombak, 68100 Batu Caves, Selangor, Malaysia",ChIJwcMar6i1zTERy8rOyRdFYBU,URBAN 360° SUITES @ SRI GOMBAK ,3.240081,101.701698,1,68100,OK,"establishment,point_of_interest"
697,ROOFTOP,"19, 1, Jalan Damai Niaga, Alam Damai, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJp9d_2BM1zDERFT0h4MdBhKM,EMERALD HILLS LAKEFRONT CONDOMINIUMS @ ALAM DAMAI,3.059311,101.7352908,1,56000,OK,"establishment,point_of_interest"
698,GEOMETRIC_CENTER,"Lebuhraya Hubungan Timur - Barat, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ-8YnmfY1zDERk_aDLJl3zpk,Arte X @ Salak Expressway,3.0946443,101.709376,1,,OK,route
699,GEOMETRIC_CENTER,"Taman danau desa, old klang road, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJpRarLWlKzDERxf2vyKLZTJI,DESA VALLEY KUALA LUMPUR,3.0987621,101.6923392,1,58000,OK,"establishment,point_of_interest,real_estate_agency"
700,,,,Affordable housing Capital Appreciation,,,0,,ZERO_RESULTS,
701,,,,Malay Reserved Land Development,,,0,,ZERO_RESULTS,
702,,,,Need advice - purchase subsale property,,,0,,ZERO_RESULTS,
703,APPROXIMATE,"UEP Subang Jaya, 47600 Subang Jaya, Selangor, Malaysia",ChIJwatKxu5MzDERIqBzHM-F4qg, urgent comment for the house in USJ 2,3.057089,101.5911209,1,47600,OK,"political,sublocality,sublocality_level_1"
704,APPROXIMATE,"Huainan, Anhui, China",ChIJB641AFIOzDURudDpwHLXFhY,Check out Huainan's amazing Piano House,32.625478,116.999932,1,,OK,"locality,political"
705,GEOMETRIC_CENTER,"Jalan Robson, Taman Persiaran Desa, 50460 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJg_5rJu1JzDERvOq34T50wtM,ROBSON HILL RESIDENCY,3.124619,101.6854233,1,50460,OK,"establishment,lodging,point_of_interest"
706,GEOMETRIC_CENTER,"Jalan Sungai Besi, Taman Sungai Besi, Sungai Besi, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ8f-MNl5LzDERI0JAtNUhocI,AVENUE 8 RESIDENCE @ SUNGAI BESI,3.0894679,101.6973591,1,57100,OK,"establishment,point_of_interest,real_estate_agency"
707,GEOMETRIC_CENTER,"D-07-04 & D-07-05, Block D, Plaza Mont' Kiara, No. 2, Jalan Kiara, Mont' Kiara, Kuala Lumpur, 50480, Kuala Lumpur, WP Kuala Lumpur, Mont Kiara, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJdyl_wfFIzDERez7Pws9YdgE,PR1MA MONT KIARA,3.16535,101.651,1,50480,OK,"establishment,point_of_interest,real_estate_agency"
708,GEOMETRIC_CENTER,"Bandar Bukit Mahkota, 43000 Kajang, Selangor, Malaysia",ChIJwdFUc_bFzTERGKhwX0uKZBw,BANDAR BUKIT MAHKOTA SEMI D,2.8742227,101.8146875,1,43000,OK,"establishment,point_of_interest"
709,,,,Homestay Licence,,,0,,ZERO_RESULTS,
710,GEOMETRIC_CENTER,"Jalan SS 22/23, Damansara Jaya, 47400 Petaling Jaya, Selangor, Malaysia",ChIJlQlWp69JzDERUtTJA6f9pSs,ATRIA SOFO SUITES @ DAMANSARA JAYA,3.1271804,101.6169644,2,47400,OK,"establishment,point_of_interest"
711,APPROXIMATE,"Mont Kiara, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJtdVIafNIzDERmC5nWYHW1wg,Buying my first home in Mont Kiara need sifus help,3.168469,101.6511722,1,,OK,"political,sublocality,sublocality_level_1"
712,ROOFTOP,"680 10th St, Arcata, CA 95521, USA",ChIJqR1za0FX0VQRQPhTRnQTqEk,Property hunt @ Near to JB custom,40.8696043,-124.0850971,1,95521,OK,"establishment,point_of_interest,real_estate_agency"
713,GEOMETRIC_CENTER,"41400 Malaysia, Jalan Batu Tiga Lama, Kawasan 16, 41300 Klang, Selangor, Malaysia",ChIJJWbiIjxTzDERxh6GrrjWr1k,Condo in Klang,3.0528603,101.4635337,1,41300,OK,"establishment,point_of_interest"
714,GEOMETRIC_CENTER,"Persiaran Puncak Alam 6, Bandar Puncak Alam, 45010 Shah Alam, Selangor, Malaysia",ChIJwcMar6i1zTERsLgdFHONBKg,Puncak Alam landed property,3.2333168,101.4044995,1,45010,OK,"establishment,point_of_interest"
715,APPROXIMATE,"Mont Kiara, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJtdVIafNIzDERmC5nWYHW1wg,"PEARL RESIDENCES, NORTH MONT KIARA",3.168469,101.6511722,1,,OK,"political,sublocality,sublocality_level_1"
716,APPROXIMATE,"Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ5-rvAcdJzDERfSgcL1uO2fQ,KIP CITY @ KL NORTH,3.139003,101.686855,1,,OK,"locality,political"
717,APPROXIMATE,"Bandar Sungai Long, 43200 Kajang, Selangor, Malaysia",ChIJQcKfqlgzzDERTFkL8qFj3r0,FUTURE TOWNSHIP BY PERDANA PARKCITY IN SG LONG,3.0418032,101.7930748,1,43200,OK,"political,sublocality,sublocality_level_1"
718,,,,Parklane Service Apartments and shoplots,,,0,,ZERO_RESULTS,
719,ROOFTOP,"2, Jalan Amra, Sentul Selatan, 51000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ37vNsQ9IzDER-uTQgypD9lM,Dual-Key Condo Units in KL,3.1829235,101.6939397,1,51000,OK,"establishment,point_of_interest"
720,GEOMETRIC_CENTER,"Jaya Jusco IOI Mall, Lot G40, IOI Mall Batu 9, Jalan Puchong, Bandar Puchong Jaya, Selangor, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",ChIJeRd9NVhLzDERVs2FJK6jc08,Puchong Shop Office Lot,3.0453932,101.6184819,1,47100,OK,"establishment,furniture_store,home_goods_store,point_of_interest,store"
721,APPROXIMATE,"Ara Damansara, Petaling Jaya, Selangor, Malaysia",ChIJlXIaW4VOzDERNxuLfpH9I-g,Ara Damansara,3.1244431,101.583075,1,,OK,"political,sublocality,sublocality_level_1"
722,APPROXIMATE,"Wangsa Maju, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJjQZnNSU4zDERwFV7RVXgPLc,PV @ WANGSA MAJU REDEVELOPMENT PLAN,3.203764,101.7367351,1,53300,OK,"political,sublocality,sublocality_level_1"
723,,,,Floating Bungalow@ OKR,,,0,,ZERO_RESULTS,
724,,,,Comments about LBS Property Developer,,,0,,ZERO_RESULTS,
725,APPROXIMATE,United States,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,Affordable House Project under Goverment or State,37.09024,-95.712891,1,,OK,"country,political"
726,APPROXIMATE,"Bangsar, 59000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJgYzXN5RJzDERtEGJHr9etFY,SETIA FEDERAL HILL @ BANGSAR,3.12901,101.6797838,1,59000,OK,"colloquial_area,political"
727,GEOMETRIC_CENTER,"Jalan Jejaka 2, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJRYmKthQ2zDER6mql6FGRNcI,"What do you think about Amaya Maluri, Cheras",3.1268637,101.7295146,1,55100,OK,"establishment,point_of_interest"
728,ROOFTOP,"Lot 33545, Batu, 5, Jalan Klang Lama, Bedford Business Park, 58000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJDR3-CUZKzDERzk4hIZBdRak,ASET KAYAMAS' CENTRAL CHERAS PROJECT,3.0877822,101.6737237,1,58000,OK,"establishment,general_contractor,point_of_interest"
729,,,,Buying first new house,,,0,,ZERO_RESULTS,
730,GEOMETRIC_CENTER,"Southville City, Taman Teknology Mint, 43000 Bangi, Selangor, Malaysia",ChIJwcMar6i1zTER30gpiF7oypU,SOUTHVILLE CITY | QUESTA SERVICED RESIDENCE,2.907904,101.759732,1,43000,OK,"establishment,point_of_interest"
731,GEOMETRIC_CENTER,"Persiaran Tropicana, Tropicana, 47800 Petaling Jaya, Selangor, Malaysia",ChIJ1Td_cb5OzDERV9uxyz4J2ek,LUMI SECTION 13 @ PETALING JAYA,3.1289412,101.5938783,1,47800,OK,"establishment,lodging,point_of_interest"
732,,,, Investing in a property / moving out,,,0,,ZERO_RESULTS,
733,GEOMETRIC_CENTER,"Lot 35, Jalan Empat, Chan Sow Lin, 55200 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJ5a3nqQM2zDERGLfHYB_04DA,AKISAMA'S SRI PETALING PROJECT,3.119759,101.710206,1,55200,OK,"establishment,general_contractor,point_of_interest"
734,GEOMETRIC_CENTER,"G0702, PPA1M SELASIH, Presint 17, 62150 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",ChIJJSqdsyi2zTERLWwEwBfsxTk,PPA1M for Pensioner Children,2.9248317,101.7012534,1,62150,OK,"establishment,point_of_interest"
735,GEOMETRIC_CENTER,"Jalan Tun Razak, Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJuxbMYNU3zDER2HhXaDz83dg,QUANTUM QUEST @ JALAN TUN RAZAK,3.1637575,101.7162713,1,,OK,route
736,ROOFTOP,"Pusat Komersial Anggun City, 01-1, Jalan Anggun City 1, Taman Anggun, 48000 Rawang, Selangor, Malaysia",ChIJHyxLntBCzDER_eQV3LPn03c,"Anggun City, Rawang",3.3174164,101.5360432,1,48000,OK,"establishment,general_contractor,point_of_interest"
737,GEOMETRIC_CENTER,"Persiaran Tasik Timur, Sunway South Quay, Bandar Sunway, 47500 Subang Jaya, Selangor, Malaysia",ChIJl6CSXJtMzDERNMxots-8cKM,Sunway GEO Residences 3,3.0633191,101.6097902,1,47500,OK,"establishment,point_of_interest"
738,ROOFTOP,"1, Jalan Kempas 3, Proton City, 35900 Tanjong Malim, Negeri Perak, Malaysia",ChIJvzKTQ62IyzERJI_BPlbrqQc,Proton City Development - Tanjung Malim,3.746807,101.535196,1,35900,OK,"establishment,general_contractor,point_of_interest"
739,GEOMETRIC_CENTER,"Ground Floor, Menara Hap Seng 2, Jalan P. Ramlee, Kuala Lumpur, 50250 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJsXHAXtU3zDERRiWy7ZQ3dUE,HAP SENG LAND'S SRI PETALING PROJECT,3.1521656,101.7067876,1,50250,OK,"establishment,general_contractor,point_of_interest"
740,,,,Bayu Idaman @ Bukit Kemuning,,,0,,ZERO_RESULTS,
741,GEOMETRIC_CENTER,"Persiaran Raja Muda Musa, Taman Chi Liung, 41200 Klang, Selangor, Malaysia",ChIJx8NCOFerzTER-v-Pjpqdllw,RUBICON SOVO @ GATEWAY KLANG,3.0278781,101.429075,1,41200,OK,"establishment,point_of_interest,shopping_mall"
742,,,,JL99'S NEW SRI RAMPAI PROJECT,,,0,,ZERO_RESULTS,
743,,,,Looking for landed properties,,,0,,ZERO_RESULTS,
744,,,,Purchase Enquiry,,,0,,ZERO_RESULTS,
745,ROOFTOP,"3324 NW 135th St, Oklahoma City, OK 73120, USA",ChIJmwc9cpIcsocRin42OtSfcw8,The Address Phase 2,35.6074219,-97.5785191,1,73120,OK,"establishment,point_of_interest"
746,APPROXIMATE,"Mont Kiara, Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJtdVIafNIzDERmC5nWYHW1wg,MK27 MONT KIARA,3.168469,101.6511722,1,,OK,"political,sublocality,sublocality_level_1"
747,ROOFTOP,"No. 2, Jalan PJU 10/1a, Damansara Damai, 47830 Petaling Jaya, Selangor, Malaysia",ChIJwYU4m_NFzDERq18tf1Zkxk8,THE ZIZZ RESIDENCE @ DAMANSARA NORTH,3.1978668,101.597731,1,47830,OK,"establishment,point_of_interest"
748,,,,Houses below RM350k,,,0,,ZERO_RESULTS,
749,ROOFTOP,"63000 3, Persiaran Harmoni, Cyber 9, 62000 Cyberjaya, Selangor, Malaysia",ChIJLbNSwfm2zTERnAGPTEa8MoE,Garden Plaza @ Cyberjaya ,2.9494945,101.6657142,1,62000,OK,"establishment,point_of_interest"
750,ROOFTOP,"Lot, 108, Jalan Yap Kwan Seng, Kampung Baru, 50450 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJ7XGxWdc3zDERkV_Vk8faocU,New Project in Jalan Yap Kwan Seng,3.161531,101.712891,1,50450,OK,"establishment,general_contractor,point_of_interest"
751,ROOFTOP,"41-1, Jln KLJ 5, Taman Kota Laksamana, 75200 Malacca, Malaysia",ChIJm7Qy7-Px0TERT8jrnqvKNvU,"CALLING ALL ""THE WAVE"" MELAKA OWNERS",2.1992284,102.231157,2,75200,OK,"establishment,lodging,point_of_interest"
752,ROOFTOP,"Lot 104, Jalan Nipah, Off, Jalan Ampang, Kampung Berembang, 55000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJWR3VCPE3zDERpdu3zaGq_b8,3rdnvenue at Jalan Ampang Area,3.1629145,101.736712,2,55000,OK,"establishment,point_of_interest"
753,,,,T-Junction House,,,0,,ZERO_RESULTS,
754,APPROXIMATE,"Taman Widuri, 14200 Sungai Jawi, Pulau Pinang, Malaysia",ChIJaSwN-N-zSjAREP07bOq7TUc,Taman Widuri Sungai Jawi,5.202213,100.5253981,1,14200,OK,"political,sublocality,sublocality_level_1"
755,,,,Old vs. New & The Unknown *Location factor*,,,0,,ZERO_RESULTS,
756,ROOFTOP,"Taman Tasik Metropolitan Kepong, 5, Jalan Rimbunan Melati, Kepong Metropolitan Lake-garden, 52100 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",ChIJu5AL0FlGzDERTml16cqmnV0,JL99'S TAMAN METROPOLITAN KEPONG PLOT 2,3.2268403,101.649057,1,52100,OK,"establishment,park,point_of_interest,tourist_attraction"
757,,,,Tenant runs aircond 12 hours per day,,,0,,ZERO_RESULTS,
758,GEOMETRIC_CENTER,"Persiaran Utara, D'island, 47130 Puchong, Selangor, Malaysia",ChIJS7yVqH6zzTERk6dkw1lDRTg,SkyVilla Condo @ D'island,2.9599539,101.6052702,1,47130,OK,"establishment,lodging,point_of_interest"
759,GEOMETRIC_CENTER,"Jalan Taylors, Bandar Sunway, 46150 Subang Jaya, Selangor, Malaysia",ChIJ87HS-51MzDERwIPoUMvWGsY,D'latour @ sunway,3.0590534,101.6158091,1,46150,OK,"establishment,point_of_interest"
760,GEOMETRIC_CENTER,"Jalan Melawati 7B, 68000 Ampang, Selangor, Malaysia",ChIJ-aYFFaw5zDERO-kZ6YyM2SA,16 Quartz 3 Stry Courtyard Villa,3.2231882,101.7553436,1,68000,OK,"establishment,point_of_interest"
761,GEOMETRIC_CENTER,"Seruling Apartment, Jln Astaka 1/KU2, 41050 Klang, Selangor, Malaysia",ChIJYV_2YU5TzDERYzT39XKNZTA,Seruling Apartment,3.092205,101.4538002,1,41050,OK,"establishment,point_of_interest"
762,GEOMETRIC_CENTER,"114A Jalan Kabus (along, Jalan Lingkaran Tengah 2, Ampang, Kuala Lumpur, 68000 Ampang Jaya, Selangor, Malaysia",ChIJ9yfgts45zDERetKVZTftJAY,LIBERTY ARC @ AMPANG UKAY l Studio,3.1663191,101.7531838,2,68000,OK,"establishment,general_contractor,point_of_interest"
763,GEOMETRIC_CENTER,"Jalan 2/62b, Bandar Menjalara, 52200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",ChIJXYmCjKa1zTERf2P039nFLKs,Dua Manjalara,3.1926151,101.6350746,1,52200,OK,"establishment,point_of_interest"
764,,,,Freehold or Leasehold,,,0,,ZERO_RESULTS,
765,,,,Bumi Lot for appreciation,,,0,,ZERO_RESULTS,
766,GEOMETRIC_CENTER,"Persiaran Kajang 2, Kajang, Selangor, Malaysia",ChIJvwdhMPbLzTERKRSlYUEbuug,Kajang 2 Double Storey Landed,2.9665536,101.7972938,1,,OK,route
767,ROOFTOP,"24302 Raven St, Fort Riley, KS 66442, USA",ChIJVX9oCGRNvIcRmcF8w0TLXsg,Property investment,39.0697194,-96.8376917,1,66442,OK,"establishment,finance,point_of_interest"
768,GEOMETRIC_CENTER,"Jalan Tropicana Utara, Tropicana, 47410 Petaling Jaya, Selangor, Malaysia",ChIJd2uv0MNOzDERpNd_zxwi2Vw,Riana Green Tropicana Condominiun,3.1375262,101.5981105,1,47410,OK,"establishment,point_of_interest"
