,sentences,users,date,sentiment_score
897,"hi, know, high, voltage, cable, tower, near, elmina, garden, kva?i, measure, gaussmeter, high, reading, walk, reach, htc, reading, high, guess, elmina, garden, far, htc",ykit_88,"Mar 23 2017, 10:06 AM",0.0258
898,"measure, gaussmeter, high, reading, walk, reach, htc, reading, high, guess, elmina, garden, far, htc.where, gaussmeter",lemina,"Mar 23 2017, 10:13 AM",0.0258
899,"gaussmeter, buy, lazada.3, axis, gaussmeter, manufacture, taiwan",ykit_88,"Mar 23 2017, 10:28 AM",0.0
900,"read, online, minimum, safe, distance, 700, ft, high, voltage, power, line, phase, elmina, garden, distance, especially, crista, offer, yesterday, estimate, effect, high, voltage, tower, like, revoke, offer, change, keana, sifu, kindly, advice",eddypsm,"Mar 23 2017, 11:48 AM",0.8225
901,"know, sure, distance, far, avoid, health, risk.first, impression, look, far, study, distance, 700, ft, ~1000, ft, depend, voltage",eddypsm,"Mar 23 2017, 12:07 PM",0.25
902,"impression, look, far, study, distance, 700, ft, ~1000, ft, depend, voltagebro, 700, ft, ~1000, ft, equivalent, 213, m, ~305, m, la, lol",ykit_88,"Mar 23 2017, 01:09 PM",0.5719
903,"bro, 700, ft, ~1000, ft, equivalent, 213, m, ~305, m, la, lol.yes, mistake, unit",eddypsm,"Mar 23 2017, 01:58 PM",-0.34
904,"bro, 700, ft, ~1000, ft, equivalent, 213, m, ~305, m, la, lol.yes, mistake, unit",eddypsm,"Mar 23 2017, 02:24 PM",-0.34
905,"yes, mistake, unit.i, think, inside, house, dangerous, 700, foot, distance, power, line",elmond,"Mar 23 2017, 02:25 PM",-0.4215
906,"long, debate, power, cable, road, outside, cressida, crista, phase, sdp, launching, safe, distance, mention, 50, meter, recall, precisely, 90, total, unit, cressida, crista, launch, goto, future, surau, school, eg, property, owner, clusia, aralia, consider, factor, booking, believe",utellme,"Mar 23 2017, 03:01 PM",0.4404
907,"buy, ev1, near, power, line, pmu, .., pmu, pretty, sit, right, house, haha",lemina,"Mar 23 2017, 03:45 PM",0.7351
908,"buy, ev1, near, power, line, pmu, .., pmu, pretty, sit, right, house, hahapmu",ykit_88,"Mar 23 2017, 04:06 PM",0.4939
909,"pmu?pencawang, masuk, utama, like, http://www.kosmo.com.my/kosmo/pix/2013/120...ara/ne_02.1.jpgthose, huge, tnb, station, .., forget, stp",lemina,"Mar 23 2017, 04:11 PM",0.4404
910,"pencawang, masuk, utama, like, http://www.kosmo.com.my/kosmo/pix/2013/120...ara/ne_02.1.jpgthose, huge, tnb, station, .., forget, stp, ha, learn, new, today, stp",ykit_88,"Mar 23 2017, 04:20 PM",0.6486
911,"ha, learn, new, today, stp, sewage, treatment, plant",lemina,"Mar 23 2017, 04:40 PM",0.34
912,"measure, gaussmeter, high, reading, walk, reach, htc, reading, high, guess, elmina, garden, far, htc.do, mind, share, location, measuring?google, suggest, 275kv, run, north, elmina, garden, 132kv, run, east, elmina, garden",elmond,"Mar 23 2017, 04:50 PM",0.3182
913,"mind, share, location, measuring?google, suggest, 275kv, run, north, elmina, garden, 132kv, run, east, elmina, garden, measurement, guard, house, crista",ykit_88,"Mar 23 2017, 05:48 PM",0.296
914,"ykit_88, setup, gaussmeter, rental, service, sure, elmina, hahahah",lemina,"Mar 23 2017, 05:53 PM",0.3182
915,"ykit_88, setup, gaussmeter, rental, service, sure, elmina, hahahahlol, need, la, think, guard, house, near, htc, edy, unit, away",ykit_88,"Mar 23 2017, 07:35 PM",0.3182
916,"read, online, minimum, safe, distance, 700, ft, high, voltage, power, line, phase, elmina, garden, distance, especially, crista, offer, yesterday, estimate, effect, high, voltage, tower, like, revoke, offer, change, keana, sifu, kindly, advice, regia, type, landsize, 30x69, let, intermediate, unit, iproperty, slightly, 900k., superlink, house, 30, ft, wide, frontage, elmina, 900k.",utellme,"Mar 23 2017, 07:41 PM",0.8225
917,"regia, type, landsize, 30x69, let, intermediate, unit, iproperty, slightly, 900k., superlink, house, 30, ft, wide, frontage, elmina, 900k.whats, b",Nymphetamine666,"Mar 23 2017, 08:42 PM",0.0
918,"eg, regia, bu, 2631",utellme,"Mar 24 2017, 10:25 AM",0.0
919,"buy, ev1, near, power, line, pmu, .., pmu, pretty, sit, right, house, hahahtc, eyesore, ...",neonikson1,"Mar 24 2017, 11:06 AM",0.4939
920,"regia, type, landsize, 30x69, let, intermediate, unit, iproperty, slightly, 900k., superlink, house, 30, ft, wide, frontage, elmina, 900k.the, 2, small, room, stair, relatively, small, regia, type",eddypsm,"Mar 24 2017, 01:25 PM",0.0
921,"add, whatapps, group, elmina, garden, owner, thank",Kelvin123@,"Mar 25 2017, 05:40 PM",0.3612
922,"add, whatapps, group, elmina, garden, owner, thanks!add",ykit_88,"Mar 25 2017, 07:35 PM",0.0
923,"measure, gaussmeter, high, reading, walk, reach, htc, reading, high, guess, elmina, garden, far, htc.mind, share, brand, model",eddypsm,"Mar 27 2017, 08:42 AM",0.3182
924,"measure, gaussmeter, high, reading, walk, reach, htc, reading, high, guess, elmina, garden, far, htc.reading, high, mean, unit, unit",icemanfx,"Mar 27 2017, 09:13 AM",0.0258
925,"mind, share, brand, model?3-axis, gaussmeter, pic",ykit_88,"Mar 27 2017, 11:44 AM",0.296
926,"read, high, mean, unit, unit?within, elmina, garden, fluctuate, 0.24mg, 0.28mg.as, walk, occasionally, capture, 0.33mg.your, cellphone, easily, reach, 0.7mg, pc, high, 1mg.",ykit_88,"Mar 27 2017, 01:16 PM",0.3612
927,"elmina, garden, fluctuate, 0.24mg, 0.28mg.as, walk, occasionally, capture, 0.33mg.your, cellphone, easily, reach, 0.7mg, pc, high, 1mg.was, htc, energize",icemanfx,"Mar 27 2017, 01:43 PM",0.6808
928,"htc, energized?und, htc, capture, 0.7mg.i, cellphone, mobile, device",ykit_88,"Mar 27 2017, 02:15 PM",0.0
929,"dear, ykit_88what, icemanfx, mean, htc, energize, testing, time, carry, high, voltage, right, htc, capture, 0.7, mg, correct, idling, time",eddypsm,"Mar 27 2017, 02:56 PM",0.6908
930,"3-axis, gaussmeter, pic, wow, rm580, find, lazada",eddypsm,"Mar 28 2017, 01:54 AM",0.5859
931,"dear, ykit_88what, icemanfx, mean, htc, energize, testing, time, carry, high, voltage, right, htc, capture, 0.7, mg, correct, idling, time?no, idea, free, hang, 24/7.the, reading, 4pm, yes, price",ykit_88,"Mar 28 2017, 09:00 AM",0.8934
932,"elmina, garden, fluctuate, 0.24mg, 0.28mg.as, walk, occasionally, capture, 0.33mg.your, cellphone, easily, reach, 0.7mg, pc, high, 1mg.wow, phone, high, 1mg., phone, bed",utellme,"Mar 28 2017, 02:23 PM",0.3612
933,"https://www.forbes.com/sites/stevensalzberg...r/#2fe9c8f86497this, help",ykit_88,"Mar 28 2017, 04:40 PM",0.4019
934,"ppl, stay, ev1, ev2, group, ev2, buy, unit, year, ..",Sino7_88,"Mar 28 2017, 05:34 PM",0.0
935,"option, viana, elmina, easthttp://newlaunch.iproperty.com.my/viana-at...mi1ah3bpgrdv.97",elmond,"Mar 28 2017, 06:38 PM",0.0
936,"late, ..., receive, email, sale, person, recently, book, crista, unit",eddypsm,"Mar 28 2017, 06:57 PM",0.0
937,"crista, good, buy, imo, look, spacious, unit",ykit_88,"Mar 28 2017, 08:01 PM",0.4404
938,"second, house, need, pay, legal, fee, processing, fee, dear, ykit, know, viana, following?:-1, price, start, rm1,159,888, discount?2, percent, discount?3, price, bumi, non, bumi?4, free, spa/, mot?5, benefits?thank",eddypsm,"Mar 28 2017, 09:19 PM",0.7882
939,"true, skip, construction, progressive, interest, good, 2, 30k!i, info, viana, contact, sa, nice, guy, pm, need",ykit_88,"Mar 28 2017, 09:28 PM",0.8955
940,"true, superlink.very, nice, size",kochin,"Mar 29 2017, 08:07 AM",0.6808
941,"big, space, superlink, ...., bad, ......, genuine, superlink, ....",aaron1717,"Mar 29 2017, 08:09 AM",-0.5423
942,"2k, 20k, 20, 30k, cost, spa, legal, fee, stamp, duty?i, sale, gallery, 3, week, ago, ask, upcoming, phase, sale, guy, promote, ev3, ev4, mention, viana, project",eddypsm,"Mar 29 2017, 08:09 AM",0.4767
943,"wow, ..., 30x97, extraordinary, link, house, interior, space, feel, like, semi, d",thecaterpillar,"Mar 29 2017, 10:41 AM",0.743
944,"construction, 20, 24, month, average, interest, pay, 1k, month, math",ykit_88,"Mar 29 2017, 11:07 AM",0.3818
945,"2, 3, property, value, benchmark, interest, pay, 2, yrs, construction, period, high, value, property, like, viana, easy, sell, period",klangvalleyrookie,"Mar 29 2017, 12:45 PM",0.8957
946,"2019, vp, prop, market, recover, ok, ma, demand, ltd, supply, push, mv",BRE,"Apr 3 2017, 09:35 AM",0.1779
947,"definitely, good, time, ..., think, sdb, power, wait, hold, ..., haha, ..., time, complete, ...., bcum, build, sell, concept, haha, ..., time, open, concept, stay, elmina, ...., land, seek, product, matter, era, u, ...",aaron1717,"Apr 4 2017, 12:51 PM",0.8934
948,"eg, sale, office, cny, sa, tell, phase, tiana, twin, bangalo, price, 1.7-, 1.8, mil, sell, sell, phase, ii, price, range, 1.9, mil, believe, new, launch, vianna, superlink, likely, sapu, finish, 6, month, -8, month, time",utellme,"Apr 4 2017, 10:45 PM",0.0
949,"compare, buyprecinct, 11-, 3, storey, eximia, 32x70, .., 1.25m+, semi, dor2, storey, 30x, 97, viana, /.1.16m+, link",iphonegizmo,"Apr 5 2017, 02:25 AM",0.0
950,"vote, elmina, layout",elmond,"Apr 5 2017, 11:16 AM",0.0
951,"buy, crista, think, bother, htc",ykit_88,"Apr 5 2017, 11:27 AM",-0.34
952,"precinct, 11, setia, alam?imo, 3, storey, suitable, elder, stay",ykit_88,"Apr 5 2017, 11:40 AM",0.0
953,"elmina, guthrie, highway, strategic, location, kl, pj.bigger, land, size, appreciation, value",easywin3,"Apr 5 2017, 11:41 AM",0.6908
954,"far, dash, highway, direct, access, guthric, damansara, choose, elmina, dash, consider, point, choose, elmina, design, ok, buy, design",Jasontee,"Apr 5 2017, 11:47 AM",0.296
955,"priority, individual, preference, u, decide, work, u, ppl, stay, u., buy, investment, ask, opinion, ppl, like, help, 2, bit, p, s, try, ask, setia, alam, thread, response",klangvalleyrookie,"Apr 5 2017, 11:47 AM",0.6369
956,"bro, pls, pm, rhe, sa",trust4you,"Apr 5 2017, 11:54 AM",0.0772
957,pmed,ykit_88,"Apr 5 2017, 12:34 PM",0.0
958,"yes, agreement, sign, wait, loan, approval, m&e, contractor, tell, safe, unit, away, htc, 335, m, eyesore, matter, viana, location, close, main, entrance, scenery, crista, reach, merry, round",eddypsm,"Apr 5 2017, 02:19 PM",0.9393
959,"congrat, safe, distance",ykit_88,"Apr 5 2017, 02:38 PM",0.4404
960,"bro, recieve, ur, pm, maybe, u, send, wrong, person",trust4you,"Apr 5 2017, 02:53 PM",-0.4767
961,"statement, 150, m, 330, m, safe",eddypsm,"Apr 5 2017, 03:55 PM",0.4404
962,"guess, small, convenient, store, build, eg, small, roundabout, vianna, convenient, store, area, garinia, tianna, vianna, layout, floor, plan, design, 90, similar, crista, crista, building, length, 7.15, foot, short",utellme,"Apr 5 2017, 04:03 PM",0.0
963,"precinct, 11-, 3, storey, eximia, 32x70, .., 1.25m+, semi, d""from, floor, plan, layout, building, width, 22, foot, zero, lot, type",utellme,"Apr 5 2017, 04:05 PM",0.0
964,"btw, like, itt, sg, buloh, allocate, kwasa, damansara, station",elmond,"Apr 5 2017, 04:07 PM",0.3612
965,"right, viana, location, crista, love, crista",eddypsm,"Apr 5 2017, 04:22 PM",0.6369
966,"eg, crista, subsale, good, buy, orientation, type, e, w, type, n, s, type",utellme,"Apr 5 2017, 04:35 PM",0.4404
967,"face, north, south",eddypsm,"Apr 5 2017, 06:59 PM",0.0
968,"sure, buy, bank, release, 50, payment, sdp.guess, month, start, pay, interest",easywin3,"Apr 5 2017, 07:02 PM",0.5994
969,"good, north, south, face, orientation, unit, cost, 50k, east, west, face, orientation, sdp, elmina, pavilion, sdp, smart, marketing, strategy, organise, viana, phase, launch, earth, day, event",utellme,"Apr 5 2017, 11:19 PM",0.6808
970,"mistaken, viana, unit, north, south, face, orientation",eddypsm,"Apr 6 2017, 12:02 AM",-0.3612
971,"exact, north, south",elmond,"Apr 6 2017, 09:11 AM",0.0
972,"elmina, green, 3a, 3bmbsa, osc, s, sek.u17/0036/2017, cadangan, membina, dan, menyiapkan, 194, unit, rumah, teres, dua, tingkat, dalam, fasa, eg3b, yang, mengandungi:-, jenis, a2, 71, unit, rumah, teres, dua, tingkat, di, atas, lot, pt, 54720, hingga, pt, 54913, dan, pt, 54916, fasa, eg3b, seksyen, u17, 40160, shah, alam, selangor, oleh, sime, darby, elmina, development, sdn, bhd, di, majlis, bandaraya, shah, alammbsa, osc, s, sek.u17/0034/2017, cadangan, membina, dan, menyiapkan, 218, unit, rumah, teres, dua, tingkat, dalam, fasa, eg3a, yang, mengandungi:-, jenis, a1, 87, unit, rumah, teres, dua, tingkat, di, atas, lot, pt, 54502, hingga, pt, 54719, dan, pt, 54915, fasa, eg3a, seksyen, u17, 40170, shah, alam, selangor, oleh, sime, darby, elmina, development, sdn, bhd, di, majlis, bandaraya, shah, alam",elmond,"Apr 6 2017, 09:13 AM",0.0
973,"hi, ykit, pm, contact?thank",Properlog,"Apr 6 2017, 09:14 AM",0.0
974,pmed,ykit_88,"Apr 6 2017, 10:55 AM",0.0
975,"hi, information, 1, sale, person, azhar, good, service, try, contact",Jasontee,"Apr 6 2017, 11:37 AM",0.4404
976,"hi, jason, pls, pm, thank",Properlog,"Apr 6 2017, 11:40 AM",0.4215
977,"hi, pmed",Jasontee,"Apr 6 2017, 11:50 AM",0.0
978,"agree, deal, buy, ev3, good, service",acik_qdeen,"Apr 6 2017, 12:58 PM",0.6597
979,"hear, wrong, sale, gallery, viana, 5, discount?but, free, mot",swn525,"Apr 6 2017, 01:16 PM",0.0516
980,"yes, 5, rebate, tiana, semi, detached, free, mot, think, mot, 2.5, 3, rm, 1.++, million, property, viana, good, buy, rebate, 5, +2, prime, card, member",utellme,"Apr 6 2017, 02:00 PM",0.8126
981,"day, tiana, 5, 2.5, rm8888, sure, 2.5, prime, member, not.yup, viana, price, 1.16, m, 5, 1.1, m, 3177, sqft, mean, rm346, sqftif, wrong, ev2, price, 650k, 1855, sqft, rm350, sqftmean, viana, cheap, ev2",swn525,"Apr 6 2017, 04:21 PM",-0.2023
982,"hi, wonder, viana, build, network, fibre, ready, elmina, area, unifi, maxis, fibre, coverage",yupio,"Apr 6 2017, 04:24 PM",0.3612
983,"yes, eg, unifi, maxis, fibre, ev",utellme,"Apr 6 2017, 05:08 PM",0.4019
984,"yes, 2.5, addition, rebate, prime, gold, card, member, silver, card, member, rebate, 2%.sdp, offer, rebate, eg, buyer, bcos, properties, price, rm, 1.++, mil, slightly, difficult, sell, compare, ev.beside, current, tiana, viana, phase, future, phase, eg, superlink, land, area, 30x100, semi, d, land, size, 50x95, 40x80, 40x90, guess, future, phase, launch, price, 1.2, mil, onwards",utellme,"Apr 6 2017, 06:40 PM",0.1263
985,"thank, reply, good, know, u, idea, house, come, build, network, wiring, fibre, cable",yupio,"Apr 6 2017, 09:01 PM",0.6597
986,"hi, azhar, sale, contact, number",trust4you,"Apr 6 2017, 09:48 PM",0.0772
987,"want, sale, person, contact, pm, recommend, nice, person, handle, purchase",yupio,"Apr 6 2017, 10:25 PM",0.6808
988,"news, future, plan",Don don,"Apr 6 2017, 11:16 PM",0.0
989,"yes, use, maxis, 10, m, build, wiring, room, outside, fibre, wiring",swn525,"Apr 6 2017, 11:47 PM",0.4019
990,"yup, high, end, phase, launch, lastit, worth, buy, sqft, cheap, ev",swn525,"Apr 7 2017, 12:41 AM",0.2263
991,"nice, thank, confirm",yupio,"Apr 7 2017, 09:02 AM",0.6486
992,"azhar, 012, 282, 3795he, handle, case, good",Jasontee,"Apr 7 2017, 09:31 AM",0.4404
993,"hi, tv, point, provide, lan, cable, point, right?now, use, unify, tv, box, mean, use, unify, tv, box, redo, wiring, good, suggestion?thank",Jasontee,"Apr 7 2017, 09:51 AM",0.504
994,"cost, spend, wiring",ykit_88,"Apr 7 2017, 10:05 AM",0.0
995,"sime, darby, build, fibre, wiringmaxis, charge, wiringmean, free, charge, wiring",swn525,"Apr 7 2017, 10:20 AM",0.5106
996,"ev, phase, 2, buyer, pay, progressive, interest, know, need, pay, monthly, progressive, interest, receive, legal, loan, document, receive, letter, sime, darby, bank, mention, progress, 40, release, payment, rm60k++",redalert,"Apr 7 2017, 11:23 AM",0.8176
997,"elmina, gardens, weekend, like, live, right, smack, middle, pj, past, 10, year, distance, concern, feel, ..., desert, bump, agent, place, house, accord, complete, 2015, mean, area, pass, 2, years?yes, love, nature, yes, find, crowded, area, putting, want, feel, like, frontiersman, brave, wild, long, area, populated, bit, scary, think, happen, close, neighbour, 5, house, away, buy, place, subsale, market, concern, agent, warranty, period, buy, renovate, half, year, time, defect, find, unclaimable, great, prospect, think, stay, life",dishwasher,"Apr 7 2017, 11:43 AM",0.946
998,"reply, lol, want, know",trust4you,"Apr 7 2017, 01:15 PM",0.4767
999,"warranty, cover, subsale, buyer, ....., doesnt, natter, buy, 2, yrs, ago, ..., usually, transfer, ..., u, ask, original, owner, fill, defect, listing, behalf, ...., likely, house, transfer",BEANCOUNTER,"Apr 7 2017, 01:49 PM",-0.0258
1000,"surface, defect, probably, catch, previous, owner, bother, check, place, collect, key, noticeable, actually, stay, telan, sendiri, thank, stay, currently, feedback, like, environment",dishwasher,"Apr 7 2017, 02:17 PM",0.0516
1001,"buy, subsale, unit, manage, claim, defect, developer, 1, look, phase, complete, recently, able, claim, defect",mr1990,"Apr 7 2017, 02:34 PM",-0.5859
1002,"oh,, ...., 3, 4, year, buy, subsale, .., project, develop, p, ...., developer, fix, defect, property, transfer",noswear,"Apr 8 2017, 11:30 PM",-0.34
1003,"look, regia, unit, old, warranty, period, d.",dishwasher,"Apr 9 2017, 11:14 AM",0.0
1004,"think, ..., elmina, commercial, ..., basic, necessity, daily, need, ..., need, drive, like, 10, min, away, subang, ...., stayer, delay, plan, commercial, surrounding, ...., s, possibility, buyer, investor, look, flip, away, look, tenant, fill, ..., generally, new, township, like, ..., 10, year, mature, require, ..., depend, commercial, activity, surround, boost, ..., sure, sime, darby, prove, track, record, boost, commercial, new, township, ....",aaron1717,"Apr 9 2017, 11:35 AM",0.9042
1005,"developer, good, faith, basis, ..., contract, ...., requirement",BEANCOUNTER,"Apr 9 2017, 12:40 PM",0.6908
1006,"regia, area, high, occupancy, rate, u, consider, phase, like, garinia, crista, new, condition",mr1990,"Apr 9 2017, 01:42 PM",0.3612
1007,"ev4, brochure, download, online",elmond,"Apr 9 2017, 01:44 PM",0.0
