,thread_name,username,post_content,posted_at
608,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,"Hi all, we have just received the 4th payment from IOI (Rebate of 3%). Le Meridien just opened on 18th Aug 2016. Our town is booming up. Progress of the Clio at 55%","Apr 18 2017, 12:51 AM"
609,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,That's good to know. My next rebate is Sept. Hope IOI don't delay.Anyone knows which company moving to the two office towers in IOI City Mall?,"May 25 2017, 05:40 PM"
610,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,Not sure. Think it's the bottom and I vaguely remember that it comes with the hob and hood right?,"May 25 2017, 06:42 PM"
611,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Received my rebate as well.,"May 25 2017, 07:07 PM"
612,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Pictures taken as of today.» Click to show Spoiler - click again to hide... «,"May 26 2017, 02:03 PM"
613,THE CLIO RESIDENCE @ IOI RESORT CITY ,property direction,"anyone who have any enquiry on this project pls leave ur contact no in the link below, i will contact you as soon.as possible, tqhttp://tinyurl.com/TcResidence","May 28 2017, 04:10 PM"
614,THE CLIO RESIDENCE @ IOI RESORT CITY ,sirzachzery,may i knowwhats the diff between clio and conezion?y they launch both condo same time?anyone know?=Z=,"May 29 2017, 02:51 PM"
615,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"clio is a low dense service apartment. only 2++ plus units, just one block. it was launched 2 years back. still got few units left.conezion is a mixed development of condo and retail. high dense, i think 4 blocks of condo. launched this year, but Block D hasn't been launched yet.","May 29 2017, 03:59 PM"
616,THE CLIO RESIDENCE @ IOI RESORT CITY ,boo82,"anyone here still remember is Clio under residential or commercial title?if commercial, is the developer going to convert into residential?","Jun 2 2017, 01:02 PM"
617,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"it is under commercial title, if im not mistaken.and the sales person said that the developer will convert the title to residential, but i am not 100% sure about this. maybe once clio is completed, JMB may proceed this matter","Jun 3 2017, 07:48 PM"
618,THE CLIO RESIDENCE @ IOI RESORT CITY ,10cent,"As i know, developer wont convert it for you. You have to collect Authorization from majority owner then convert it by self.This is same case with conezion.","Jun 3 2017, 09:01 PM"
619,THE CLIO RESIDENCE @ IOI RESORT CITY ,TSaccetera,10cent,"Jun 6 2017, 09:16 AM"
620,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Here's today view from the highway,"Jun 9 2017, 03:07 PM"
621,THE CLIO RESIDENCE @ IOI RESORT CITY ,Chipmunk85,Do anyone know how much are they targetting upon completion as i want to sell my unit,"Jun 18 2017, 08:22 PM"
622,THE CLIO RESIDENCE @ IOI RESORT CITY ,MNet,u already buy?,"Jun 21 2017, 09:34 AM"
623,THE CLIO RESIDENCE @ IOI RESORT CITY ,Chipmunk85,"Yah, u interested?","Jun 21 2017, 10:09 AM"
624,THE CLIO RESIDENCE @ IOI RESORT CITY ,MNet,How much u buy?,"Jul 5 2017, 06:32 PM"
625,THE CLIO RESIDENCE @ IOI RESORT CITY ,Chipmunk85,Bout 940k,"Jul 7 2017, 07:15 AM"
626,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,with this price can buy super-link landed at Cyberjaya...Cyberjaya can eat pork...Putrajaya ...must halal compliance,"Jul 9 2017, 02:31 PM"
627,THE CLIO RESIDENCE @ IOI RESORT CITY ,bigman,with this price can buy super-link landed at Cyberjaya...Cyberjaya can eat pork...Putrajaya ...must halal compliance,"Jul 10 2017, 05:34 PM"
628,THE CLIO RESIDENCE @ IOI RESORT CITY ,BEANCOUNTER,U seem to sss everywhere.........U must have been taruk everywhere very hard last few years.,"Aug 30 2017, 05:44 PM"
629,THE CLIO RESIDENCE @ IOI RESORT CITY ,Chipmunk85,Hahahaha,"Aug 30 2017, 05:46 PM"
630,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"If you guys are looking to do some online planning of your unit, can try www.floorplanner.comCan get a feel for how your unit can be decorated","Sep 8 2017, 09:33 PM"
631,THE CLIO RESIDENCE @ IOI RESORT CITY ,meejawa,Conezion will never get residential title as it's a mixed development. Clio high chance will as it's standalone low density zero commercial.,"Sep 9 2017, 10:43 AM"
632,THE CLIO RESIDENCE @ IOI RESORT CITY ,meejawa,"IOI mall there no pork meh?Also this is walking distance to the mall, and lots of commercial happening with hotels, golf clubs etc. Will take some time to mature though.Cyberjaya has its own strength but I think only mixed development can do well there. Residential gated and guarded will be for own stay, no jam good infra.","Sep 18 2017, 08:57 AM"
633,THE CLIO RESIDENCE @ IOI RESORT CITY ,10cent,"Yes you can. I means conezion is possible to convert to residential title.Sales person from IOI has told us about this, and some owner had check with TNB too.The answer is you have to convert it by self with authorization from majority owner after VP","Sep 22 2017, 02:34 PM"
634,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"also, it being mixed development, most probably it will have separate JMB for residential and commercial.That makes it easier for the residential owner to get it converted.","Sep 22 2017, 05:55 PM"
635,THE CLIO RESIDENCE @ IOI RESORT CITY ,meejawa,Well its the sales staff who told me it's not possible anyway if can of course it's better but this also means any development that has service apt can apply for residential title.,"Sep 23 2017, 01:48 PM"
636,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Nidz, would you know when the condo is ready? Officially, it would be aug/sept 2017 (based on 36 months). But looking at the pictures, the progress seems fast.","Sep 23 2017, 05:11 PM"
637,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,"ftan, I am hoping we can get VP as soon as possible. I think the developer will keep it close to the due date. They wouldn't want to pay late delivery penalty.","Sep 24 2017, 12:35 PM"
638,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Hmm. If developer stick with due date, then it would be around 3Q 2017. I'm fine either way. Just want to prepare for it.","Sep 24 2017, 06:23 PM"
639,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Hi all, you can see latest photos of Clio at the following links:http://www.ioiproperties.com.my/data/image...s_Photo__1_.jpghttp://www.ioiproperties.com.my/data/image...s_Photo__2_.jpghttp://www.ioiproperties.com.my/data/image...s_Photo__3_.jpg","Sep 25 2017, 05:52 PM"
640,THE CLIO RESIDENCE @ IOI RESORT CITY ,Chipmunk85,Nice and modern facade. Wonder what's the price after completion?,"Sep 25 2017, 05:53 PM"
641,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,I thought it's fully sold?? Why still build new show unit? 🤔🤔,"Sep 27 2017, 10:14 AM"
642,THE CLIO RESIDENCE @ IOI RESORT CITY ,theevilman1909,maybe still have some reject units,"Sep 27 2017, 10:30 AM"
643,THE CLIO RESIDENCE @ IOI RESORT CITY ,Kicimiao66cc,If reject units no necessary to build a new show unit to sell baaa... unless reject more than 50 units one shoot? 😅,"Sep 27 2017, 12:32 PM"
644,THE CLIO RESIDENCE @ IOI RESORT CITY ,chicargo,Show unit is at the actual condo itself as it is nearing completion. Not specially built on a separate site. Only biggest available unit on show.,"Sep 27 2017, 02:15 PM"
645,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"I went to have a look today. The show unit is the 14xx sq ft on the twenty something floor. The SA was kind enough to show me the 872 sq ft as it is (not show unit).Some things I took note of:- vp planned for august the earliest, according to the SA. They will inform by batches.- about 20 or so units available for sale.- the lift was fast and quiet.- air con is daikin brand. I saw the Inverter sticker there.- the cooker hood is teka brand. Forgot the check the flat stove brand.- kitchen cabinets on the bottom only. Need to put cabinets on top if need more storage space.- panic button in the hall and master bedroom.- the dining + living hall is quite small for the 872sq ft condo. Need some careful planning to maximize the space.I do think I need another trip to check further. Feels like I'm missing out the details. But overall, I'm quite happy that I went to see the preview.","Sep 27 2017, 02:17 PM"
646,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,Need to book to view the show unit? or can just walk in?,"Sep 27 2017, 06:09 PM"
647,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,No need appointment. But I went to ioi galleria first. Then found a SA wiling to take me there in separate cars.,"Sep 28 2017, 04:21 PM"
648,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Best to see SA. Open daily except Sunday, and lunch time close. Best time is 1000-1200 and 1400-1600.","Sep 29 2017, 07:09 AM"
649,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Sample photos of the show unit available at https://m.facebook.com/Clio-Residences-1536...70486/?__tn__=CMet the Taiwanese site engineer / foreman there. Nice young chap,"Sep 29 2017, 07:49 AM"
650,THE CLIO RESIDENCE @ IOI RESORT CITY ,rainman19,What is the package now?,"Sep 29 2017, 11:07 AM"
651,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Ask the SA?,"Sep 29 2017, 02:10 PM"
652,THE CLIO RESIDENCE @ IOI RESORT CITY ,vampireangel1984,"Hi All,I am having Yale Digital Door Locks for sale.Currently my company is doing a promo that gives out a lot of freebies if there is a bundle plus additional freebies if we have more than 10 units.Anyone interested?","Sep 30 2017, 11:15 AM"
653,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,Heard from SA that the VP will be delayed to November. Anyone else got news on this?,"Sep 30 2017, 02:05 PM"
654,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,"Wow, last I heard was August.","Sep 30 2017, 10:35 PM"
655,THE CLIO RESIDENCE @ IOI RESORT CITY ,ftan,"Yeah, I heard it last weekend while chatting with one of the SA.I signed s&p mid-sept. Anyway, I'm ok with the delay. Will have more time in December to fix/reno the necessaries.","Oct 2 2017, 03:28 PM"
656,THE CLIO RESIDENCE @ IOI RESORT CITY ,HELLO HELLO,from far this clio facade looks jialat and disastrous.. macam mid-end apartment.,"Oct 2 2017, 03:59 PM"
657,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Yeah facade wise it's not as contemporary. Having said that TNB accounts are being set up for owners ... VP soon?,"Oct 3 2017, 10:53 AM"
658,THE CLIO RESIDENCE @ IOI RESORT CITY ,MNet,where is the photo?,"Oct 3 2017, 11:08 AM"
659,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,If you go back a few pages you can see some photosOr try these:https://www.facebook.com/Clio-Residences-153654991670486/http://www.ioiproperties.com.my/TheClioResidences/,"Oct 4 2017, 04:40 PM"
660,THE CLIO RESIDENCE @ IOI RESORT CITY ,peyter,Anyone recall whether there's a multi purpose hall at Clio? I have some fuzzy recollection...,"Oct 4 2017, 04:54 PM"
661,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,Got the letter for VP. However it stated that need to ensure payment before taking keys. Is there such thing esp bank/ gov is the one to disburse. Do I really need to make sure gov pay b4 getting the keys?,"Oct 8 2017, 08:50 AM"
662,THE CLIO RESIDENCE @ IOI RESORT CITY ,Yvonne YY,Got the VP via email today. Waiting for letter,"Oct 8 2017, 11:11 AM"
663,THE CLIO RESIDENCE @ IOI RESORT CITY ,Nidz,My sister just got her VP letter. Need to pay some amounts and set an appointment for joint inspection and hand over keys.,"Oct 8 2017, 02:52 PM"
664,THE CLIO RESIDENCE @ IOI RESORT CITY ,MNet,pls report here on the defect,"Oct 8 2017, 04:10 PM"
